"year","combinedStatus","fullName","sortName","primaryNationality","secondaryNationality","tertiaryNationality","gender","photoUrl","photoCredit","type","lastStatus","typeOfDeath","status","employedAs","organizations","jobs","coverage","mediums","country","location","region","state","locality","province","localOrForeign","sourcesOfFire","motiveConfirmed","accountabilityCrossfire","accountabilityAssignment","impunityMurder","tortured","captive","threatened","charges","motive","lengthOfSentence","healthProblems","impCountry","entry","sentenceDate","sentence","locationImprisoned"
"2004","Confirmed","Simon Cumbers",,,,,"Male",,,"Journalist",,"Murder","Killed","Freelance","BBC","Camera Operator","Politics","Television","Saudi Arabia","Al-Suwaidi",,,"Al-Suwaidi",,"Foreign","Political Group","Confirmed",,,"Partial Impunity","No","No","No",,,,,,,,,
"1999","Confirmed","Slavko Curuvija",,"Yugoslavia",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/slavko_curuvija_yugoslavia_1999.jpg","","Journalist",,"Murder","Killed","Staff","Dnevni Telegraf, Evropljanin","Publisher / Owner","Corruption,Human Rights,Politics","Print","Yugoslavia","Belgrade",,,"Belgrade",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1994","Confirmed","Smail Sbaghdi",,"Algeria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Algerian Press Service","Print Reporter","Politics,War","Print","Algeria","Algiers",,,"Algiers",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1993","Confirmed","Smail Yefsah",,"Algeria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Algerian State Television","Producer","Human Rights","Television","Algeria","Algiers",,,"Algiers",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2006","Confirmed","So'oud Muzahim al-Shoumari",,"Iraq",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Al-Baghdadia","Broadcast Reporter","Corruption,Human Rights,War","Television","Iraq","Baghdad",,,"Baghdad",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"2016","Confirmed","Soe Moe Tun ",,"Myanmar",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Daily Eleven","Print Reporter","Corruption,Crime","Print","Myanmar","Monywa",,,"Monywa",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2010","Confirmed","Sokratis Giolias",,"Greece",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Sokratis%252520Giolias.%252520AP%252520photo%25252C%252520January%2525202008.JPG","AP","Journalist",,"Murder","Killed","Staff","Thema 98.9, Troktiko","Broadcast Reporter,Internet Reporter","Corruption","Radio,Internet","Greece","Athens",,,"Athens",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2015","Confirmed","Soleil Balanga",,"Democratic Republic of the Congo",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Radio Monkoto Soso Aleli","Broadcast Reporter","Culture,Politics","Radio","Democratic Republic of the Congo","Monkoto, Equateur Province",,,"Monkoto, Equateur Province","Monkoto, Equateur Province","Local","Local Residents","Confirmed",,,"Full Justice","No","No","No",,,,,,,,,
"2002","Confirmed","Sonny Alcantara",,"Philippines",,,"Male",,,"Journalist",,"Murder","Killed","Staff","""Quo Vadis San Pablo"" and Kokus","Broadcast Reporter,Editor","Corruption","Print,Television","Philippines","San Pablo",,,"San Pablo",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2008","Confirmed","Soran Mama Hama",,"Iraq",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/soran_mama_hama_iraq_2008.jpg","","Journalist",,"Murder","Killed","Staff","Livin","Print Reporter","Corruption,Crime,Human Rights","Print","Iraq","Kirkuk",,,"Kirkuk",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2015","Confirmed","Stephane Charbonnier (Charb)",,"France",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/charb%252520000_Par7427869.jpg","AFP","Journalist",,"Murder","Killed","Staff","Charlie Hebdo","Editor","Culture,Human Rights,Politics","Print,Internet","France","Paris",,,"Paris",,"Local","Political Group","Confirmed",,,"Partial Impunity","No","No","Yes",,,,,,,,,
"2014","Confirmed","Steven Sotloff",,,,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Steven-Sotloff200.jpg","Getty","Journalist",,"Murder","Killed","Freelance","Freelance","Internet Reporter,Print Reporter","Human Rights,Politics,War","Print,Internet","Syria","Unknown",,,"Unknown",,"Foreign","Political Group","Confirmed",,,"Complete Impunity","Yes","Yes","No",,,,,,,,,
"2005","Confirmed","Steven Vincent",,,,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/steven_vincent_iraq_2005.jpg","","Journalist",,"Murder","Killed","Freelance","freelance","Print Reporter","Corruption,Crime,War","Print","Iraq","Basra",,,"Basra",,"Foreign","Criminal Group","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"2007","Confirmed","Subash Chandraboas",,"Sri Lanka",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Nilam","Publisher / Owner","Culture,Sports","Print","Sri Lanka","an area near Vavuniya",,,"an area near Vavuniya",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2006","Confirmed","Subramaniyam Sugitharajah",,"Sri Lanka",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Sudar Oli","Print Reporter","Corruption,Politics","Print","Sri Lanka","Trincomalee",,,"Trincomalee",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2017","Confirmed","Sudip Dutta Bhaumik",,"India",,,"Male",,,"Journalist","Killed","Murder","Killed","Staff","Syandan Patrika","Print Reporter","Politics,Corruption","Print","India","West Tripura district",,"Tripura state","West Tripura district",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2000","Confirmed","Sufi Mohammad Khan",,"Pakistan",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Ummat","Print Reporter","Crime","Print","Pakistan","Badin",,,"Badin",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2013","Confirmed","Suhail Mahmoud al-Ali",,"Syria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Dunya TV","Broadcast Reporter,Editor","War","Television","Syria","Damascus",,,"Damascus",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2007","Confirmed","Suleiman Abdul-Rahim al-Ashi",,"Israel and the Occupied Palestinian Territory",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Palestine","Editor","Politics","Print","Israel and the Occupied Palestinian Territory","Gaza City",,,"Gaza City",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"2010","Confirmed","Sunday Gyang Bwede",,"Nigeria",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Sunday%252520Gyang%252520Bwede%252520%252528The%252520Light%252520Bearer%252529.jpg","(The Light Bearer)","Journalist",,"Murder","Killed","Staff","The Light Bearer","Print Reporter","Culture,Politics","Print","Nigeria","Jos, Plateau State",,"Jos, Plateau State","Jos, Plateau State",,"Local","Mob Violence","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2011","Confirmed","Sylvain Gagnetau Lago",,"Ivory Coast",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/sylvain.jpg","","Journalist",,"Murder","Killed","Staff","Radio Yopougon","Broadcast Reporter,Editor","Politics","Television","Ivory Coast","Abidjan",,,"Abidjan",,"Local","Military Officials","Confirmed",,,"Complete Impunity","No","Yes","Yes",,,,,,,,,
"1993","Confirmed","Tabarali Saidaliev",,"Tajikistan",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/sadulloev-tajikistan.93.CJES.jpg","","Journalist",,"Murder","Killed","Staff","Ba Pesh","Editor","Business,Crime,Human Rights,Politics","Print","Tajikistan","Unknown",,,"Unknown",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"1993","Confirmed","Tahar Djaout",,"Algeria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Ruptures","Editor,Publisher / Owner","Corruption,Politics","Print","Algeria","Algiers",,,"Algiers",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2010","Confirmed","Tahrir Kadhim Jawad",,"Iraq",,,"Male",,,"Journalist",,"Murder","Killed","Freelance","freelance","Camera Operator","Culture,Politics,War","Television","Iraq","Garma",,,"Garma",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1998","Confirmed","Tara Singh Hayer",,,,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Tara%252520Singh%252520Hayer_1998_Canada.1.jpg","Indo-Canadian Times","Journalist",,"Murder","Killed","Staff","Indo-Canadian Times","Editor","Politics","Print","Canada","Vancouver",,,"Vancouver",,"Foreign","Political Group","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2014","Confirmed","Tarun Kumar Acharya",,"India",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Kanak TV, Sambad","Broadcast Reporter,Print Reporter","Corruption,Crime,Human Rights","Print,Television","India","Odisha",,,"Odisha",,"Local","Local Residents","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1992","Confirmed","Tavakkal Faizulloev",,"Tajikistan",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/faizulloev-tajikistan.92.CJES.jpg","","Journalist",,"Murder","Killed","Staff","Subhi Yovon","Print Reporter","Culture,Politics","Print","Tajikistan","an unknown place",,,"an unknown place",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1994","Confirmed","Tayeb Bouterfif",,"Algeria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Algerian Radio","Broadcast Reporter","Politics,War","Radio","Algeria","Unknown",,,"Unknown",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2008","Confirmed","Telman (Abdulla) Alishayev",,"Russia",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/telman_%2528abdulla%2529_alishayev_russia_2008.jpg","","Journalist",,"Murder","Killed","Staff","TV-Chirkei","Columnist / Commentator","Culture","Television","Russia","Makhachkala",,,"Makhachkala",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2007","Confirmed","Thaer Ahmad Jaber ",,"Iraq",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Baghdad TV","Editor","Politics","Television","Iraq","Baghdad",,,"Baghdad",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2015","Confirmed","Thaer Al-Ali",,"Iraq",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Rai al-Nas","Editor","Corruption,Crime,Culture,Human Rights,Politics,War","Print","Iraq","Mosul",,,"Mosul",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"2006","Confirmed","Thaker al-Shouwili",,"Iraq",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Al-Shaabiya","Broadcast Reporter","Human Rights,Politics,War","Television","Iraq","Baghdad",,,"Baghdad",,"Local","Political Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1994","Confirmed","Tharcisse Rubwiriza",,"Rwanda",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Orinfor","Broadcast Reporter","Politics","Radio","Rwanda","Kigali",,,"Kigali",,"Local","Paramilitary Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1996","Confirmed","Thun Bun Ly",,"Cambodia",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Odom K'tek Khmer","Print Reporter","Politics","Print","Cambodia","Phnom Penh",,,"Phnom Penh",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2002","Confirmed","Tim Lopes",,"Brazil",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Lopes_Brazil_2002.jpg","AFP","Journalist",,"Murder","Killed","Staff","TV Globo","Broadcast Reporter","Crime","Television","Brazil","Rio de Janeiro",,,"Rio de Janeiro",,"Local","Criminal Group","Confirmed",,,"Full Justice","Yes","Yes","No",,,,,,,,,
"2007","Confirmed","Tito Alberto Palma",,,,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/tito_alberto_palma_paraguay_2007.jpg","","Journalist",,"Murder","Killed","Staff","Radio Mayor Otaño and Radio Chaco Boreal","Broadcast Reporter","Corruption,Crime","Radio","Paraguay","Mayor Otaño",,,"Mayor Otaño",,"Foreign","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1994","Confirmed","Tou Chhom Mongkol",,"Cambodia",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Antarakum","Editor","Corruption","Print","Cambodia","Phnom Penh",,,"Phnom Penh",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"1998","Confirmed","Tunde Oladepo",,"Nigeria",,,"Male",,,"Journalist",,"Murder","Killed","Staff","The Guardian","Print Reporter","Politics","Print","Nigeria","Abeokuta",,,"Abeokuta",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1992","Confirmed","Tura Kobilov",,"Tajikistan",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Bairaki Dusti","Editor",,"Print","Tajikistan","Bokhtar",,,"Bokhtar",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","Yes","No",,,,,,,,,
"1993","Confirmed","Ugur Mumcu",,"Turkey",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Cumhuriyet","Print Reporter","Crime,Human Rights,Politics","Print","Turkey","Ankara",,,"Ankara",,"Local","Political Group","Confirmed",,,"Partial Impunity","No","No","Yes",,,,,,,,,
"2001","Confirmed","Ulf Strömberg",,,,,"Male",,,"Journalist",,"Murder","Killed","Staff","TV4","Camera Operator","War","Television","Afghanistan","Taloqan",,,"Taloqan",,"Foreign","Criminal Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2009","Confirmed","Uma Singh",,"Nepal",,,"Female","https://cpj-photos.s3-us-west-2.amazonaws.com/uma_singh_small.jpg","A protester holds a photo of Uma Singh. (Reuters)","Journalist",,"Murder","Killed","Staff","Janakpur Today, Radio Today","Broadcast Reporter","Human Rights,Politics","Print,Radio","Nepal","Janakpur ",,,"Janakpur ",,"Local","Political Group","Confirmed",,,"Full Justice","No","No","Yes",,,,,,,,,
"2011","Confirmed","Umesh Rajput",,"India",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Nai Dunia","Print Reporter","Corruption,Human Rights,Politics","Print","India","Raipur district",,,"Raipur district",,"Local","Local Residents","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1995","Confirmed","Vadim Alferyev",,"Russia",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Segodnyashnyaya Gazeta","Print Reporter","Business,Crime","Print","Russia","Krasnoyarsk",,,"Krasnoyarsk",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","Yes","No","Yes",,,,,,,,,
"2006","Confirmed","Vagif Kochetkov",,"Russia",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/vagif_kochetkov_russia_2006.jpg","CJES","Journalist",,"Murder","Killed","Staff","Trud and Tulsky Molodoi Kommunar","Columnist / Commentator,Print Reporter","Business,Culture,Politics","Print","Russia","Tula",,,"Tula",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2010","Confirmed","Valentín Valdés Espinosa",,"Mexico",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Valentin%252520Vald%2525C3%2525A9s1.jpg","Anexo","Journalist",,"Murder","Killed","Staff","Zócalo de Saltillo","Print Reporter","Corruption,Crime,Politics","Print","Mexico","Saltillo",,,"Saltillo",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","Yes","Yes","No",,,,,,,,,
"2012","Confirmed","Valério Luiz de Oliveira",,"Brazil",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Radio Jornal","Columnist / Commentator","Sports","Radio","Brazil","Goiânia",,,"Goiânia",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"2002","Confirmed","Valery Ivanov",,"Russia",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/Valery%252520Ivanov.Russia.a.2002.jpg","CJES","Journalist",,"Murder","Killed","Staff","Tolyatinskoye Obozreniye","Editor","Corruption,Crime","Print","Russia","Togliatti",,,"Togliatti",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2004","Confirmed","Veeraboina Yadagiri",,"India",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Andhra Prabha","Print Reporter","Corruption,Crime","Print","India","Medak",,,"Medak",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1994","Confirmed","Vénant Ntawucikayenda",,"Rwanda",,,"Male",,,"Journalist",,"Murder","Killed","Staff","TV Rwanda","Camera Operator",,"Television","Rwanda","Kigali",,,"Kigali",,"Local","Paramilitary Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1996","Confirmed","Veronica Guerin",,"Ireland",,,"Female","https://cpj-photos.s3-us-west-2.amazonaws.com/Guerin.Ireland.1996.AA.jpg","AP","Journalist",,"Murder","Killed","Staff","Sunday Independent","Print Reporter","Crime","Print","Ireland","Dublin",,,"Dublin",,"Local","Criminal Group","Confirmed",,,"Partial Impunity","No","No","No",,,,,,,,,
"1995","Confirmed","Viatcheslav Rudnev",,"Russia",,,"Male",,,"Journalist",,"Murder","Killed","Freelance","Freelancer","Print Reporter","Corruption,Crime","Print","Russia","Kaluga",,,"Kaluga",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"1997","Confirmed","Víctor Hernández Martínez",,"Mexico",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Como","Print Reporter","Crime","Print","Mexico","Mexico City",,,"Mexico City",,"Local","Government Officials","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1994","Confirmed","Victor Hugo López Escobar",,"Guatemala",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Radio Progreso","Producer",,"Radio","Guatemala","Guatemala City",,,"Guatemala City",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
"2009","Confirmed","Victor Nuñez",,"Philippines",,,"Male",,,"Journalist",,"Murder","Killed","Staff","UNTV","Broadcast Reporter","Politics","Television","Philippines","Ampatuan",,,"Ampatuan",,"Local","Government Officials","Confirmed",,,"Complete Impunity","Yes","Yes","No",,,,,,,,,
"2008","Confirmed","Vikas Ranjan",,"India",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Hindustan","Print Reporter","Corruption","Print","India","Rosera",,,"Rosera",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1996","Confirmed","Viktor Mikhailov",,"Russia",,,"Male",,,"Journalist",,"Murder","Killed","Staff","Zabaikalsky Rabochy","Print Reporter","Crime","Print","Russia","Chita",,,"Chita",,"Local","Criminal Group","Confirmed",,,"Complete Impunity","Yes","No","No",,,,,,,,,
"1996","Confirmed","Viktor Nikulin",,"Tajikistan",,,"Male","https://cpj-photos.s3-us-west-2.amazonaws.com/nikulin-viktor.Tajik.1996.jpg","CJES","Journalist",,"Murder","Killed","Staff","Russian Public TV (ORT)","Broadcast Reporter","Business,Culture,Politics","Television","Tajikistan","Dushanbe",,,"Dushanbe",,"Local","Unknown Fire","Confirmed",,,"Complete Impunity","No","No","Yes",,,,,,,,,
"1995","Confirmed","Vincent Francis",,,,,"Male",,,"Journalist",,"Murder","Killed","Staff","Worldwide Television News (WTN)","Broadcast Reporter,Editor","Culture,Politics","Television","Burundi","near Bujumbura",,,"near Bujumbura",,"Foreign","Criminal Group","Confirmed",,,"Complete Impunity","No","No","No",,,,,,,,,
